X,Y,Z,SAMPLE_ID,SAMPLE_FIE,SAMPLE_DAT,LAT_DEG,LONG_DEG,YEAR_CONST,WELL_TYPE,WELL_DEPTH,DIVISION,DISTRICT,THANA,UNION,MOUZA,GEOCODE,As,Al,B_,Ba,Ca,Co,Cr,Cu,Fe,K_,Li,Mg,Mn,Na,P_,Si,SO4,Sr,V_,Zn
128953.100928546,2589477.65081466,0,S98_02486,RIP1119,04/04/1998,23.373000000000001,89.370999999999995,"1986",DTW,115.000000000000000,Khulna,Magura,Shalikha,Arpara,Arpara,4558511049,"78",< 0.04,"0.02","0.201","101",< 0.008,< 0.02,< 0.008,"3.6","3.3","0.008","23.1","0.433",21.399999999999999,"0.3","19.4",< 0.2,"0.326",< 0.006,"0.064"
93528.3513470298,2533484.73788292,0,S98_02487,RIP1138,28/03/1998,22.859999999999999,89.040000000000006,"1984",STW,39.000000000000000,Khulna,Satkhira,Kalaroa,Helatola,Tulshidanga,4874323986,"147",< 0.04,"0.02","0.21","116",< 0.008,< 0.02,< 0.008,"9.21","1.9","0.003","24.8","0.128",36.000000000000000,"1.4","19.4","0.2","0.292",< 0.006,"0.03"
99429.5388068693,2475965.13436694,0,S98_02488,RIP1146,29/03/1998,22.343000000000000,89.111999999999995,"1997",STW,13.000000000000000,Khulna,Satkhira,Shyamnagar,Shyamnagar,Nakipur majat,4878694734,< 6,< 0.04,"0.44","0.067","93.9",< 0.008,< 0.02,< 0.008,"2.38","22.5","0.013","61","0.194",336.000000000000000,"1.1","24.8","0.6","0.552",< 0.006,"0.028"
115721.520449374,2520701.39706652,0,S98_02489,RIP1155,28/03/1998,22.750000000000000,89.259000000000000,"1980",STW,22.000000000000000,Khulna,Satkhira,Tala,Tala,Baraihati,4879087112,"106",< 0.04,"0.04","0.227","80.3",< 0.008,< 0.02,< 0.008,"3.57","3.5","0.004","22.7","0.087",24.800000000000001,"1.4","18.5",< 0.2,"0.322",< 0.006,< 0.008
113173.164480786,2497247.80864055,0,S98_02490,RIP1164,29/03/1998,22.538000000000000,89.239999999999995,"1975",STW,56.000000000000000,Khulna,Satkhira,Assasuni,Baradal,Baradal,4870425107,"155",< 0.04,"0.26","0.5","105",< 0.008,< 0.02,< 0.008,"3.99","12.8","0.008","69.1","0.052",573.000000000000000,"2","17.5","1.1","0.665",< 0.006,< 0.008
177021.248023733,2520716.43756026,0,S98_02491,RIP1177,31/03/1998,22.763000000000002,89.855000000000004,"1994",STW,45.000000000000000,Khulna,Bagerhat,Chitalmari,Santospur,Santoshpur,4011463884,"217","0.07","0.13","0.282","109",< 0.008,< 0.02,< 0.008,"7.52","11.1","0.006","53.5","0.067",362.000000000000000,"2.6","20.7","1.2","0.569",< 0.006,"0.012"
175527.531034412,2498797.16658249,0,S98_02492,RIP1183,30/03/1998,22.565000000000001,89.844999999999999,"1985",STW,20.000000000000000,Khulna,Bagerhat,Morrelganj,Teligati,Chapri,4016095273,"92",< 0.04,"0.13","0.279","176",< 0.008,< 0.02,< 0.008,"7.46","7","0.003","46","0.478",330.000000000000000,"1.6","12.6","41.9","0.642",< 0.006,< 0.008
175038.469106674,2470648.82602246,0,S98_02493,RIP1189,30/03/1998,22.311000000000000,89.846000000000004,"1992",STW,10.000000000000000,Khulna,Bagerhat,Sarankhola,Khontakata,Amragachia,4017738090,< 6,< 0.04,"0.3","0.021","38.7",< 0.008,< 0.02,< 0.008,"0.175","8.6","0.004","30.2","0.111",230.000000000000000,"3.2","19","0.4","0.225",< 0.006,"0.012"
172519.603871557,2507397.79123818,0,S98_02494,RIP1193,31/03/1998,22.641999999999999,89.813999999999993,"1996",STW,20.000000000000000,Khulna,Bagerhat,Bagerhat Sadar,Bemarta,Chaitali,4010825252,"301",< 0.04,"0.1","0.502","264",< 0.008,< 0.02,< 0.008,"16","9.7","0.004","80.5","0.298",299.000000000000000,"0.6","16.6","1.5","1.04",< 0.006,"0.037"
152667.203801743,2592116.20223532,0,S98_02495,RIP1219,04/04/1998,23.402000000000001,89.602000000000004,"1984",DTW,98.000000000000000,Khulna,Magura,Mohammadpur (M),Mohammadpur,Mohammadpur,4556652615,"61",< 0.04,"0.02","0.076","100",< 0.008,< 0.02,< 0.008,"0.747","2.6","0.012","33.3","1.48",16.800000000000001,"0.3","20.9",< 0.2,"0.453",< 0.006,"0.008"
94663.7638494621,2567853.47494225,0,S98_02496,RIP1227,12/04/1998,23.170000000000002,89.042000000000002,"1973",STW,45.000000000000000,Khulna,Jessore,Jhikargachha,Magura,Mohammadpur,4412353608,"111",< 0.04,"0.02","0.391","145",< 0.008,< 0.02,< 0.008,"4.11","3.8",< 0.003,"33.1","0.638",21.600000000000001,"0.3","14.5","14.6","0.445",< 0.006,"0.009"
130087.869789715,2552733.23068803,0,S98_02497,RIP1235,13/04/1998,23.042000000000002,89.391000000000005,"1979",STW,50.000000000000000,Khulna,Jessore,Abhaynagar,Paurashava,Noapara,4410431718,"136",< 0.04,"0.06","0.064","115",< 0.008,< 0.02,< 0.008,"3.93","2.1","0.008","35.7","0.233",33.600000000000001,"0.3","14.7",< 0.2,"0.558",< 0.006,"0.009"
115863.435125144,2578385.63330669,0,S98_02498,RIP1242,14/04/1998,23.270000000000000,89.245999999999995,"1982",STW,51.000000000000000,Khulna,Jessore,Jessore Sadar,Labutala,Khajura,4414777568,"9",< 0.04,"0.02","0.136","91.5",< 0.008,< 0.02,< 0.008,"2.29","2.8","0.003","16.7","0.084",10.199999999999999,< 0.2,"15.1",< 0.2,"0.224",< 0.006,< 0.008
72802.1044707937,2596103.68639671,0,S98_02499,RIP1246,16/04/1998,23.419000000000000,88.820999999999998,"1984",DTW,94.000000000000000,Khulna,Chuadanga,Jiban Nagar,Jiban Nagar,Jiban Nagar,4185557341,"30",< 0.04,"0.03","0.248","114",< 0.008,< 0.02,< 0.008,"3.43","2.9","0.004","24.5","0.124",17.199999999999999,"0.4","17","0.2","0.259",< 0.006,"0.01"
88705.6252159253,2593430.83784772,0,S98_02500,RIP1252,17/04/1998,23.399000000000001,88.977000000000004,"1986",STW,44.000000000000000,Khulna,Jhenaidah,Kotchandpur,Baluhar,Baluhar,4444213159,"45",< 0.04,"0.03","0.125","105",< 0.008,< 0.02,< 0.008,"1.4","5.6",< 0.003,"23.5","0.225",16.399999999999999,"0.5","12.3","17.5","0.361",< 0.006,"0.008"
113330.863901845,2629932.29560419,0,S98_02501,RIP1259,19/04/1998,23.734000000000002,89.207999999999998,"1996",Tara,47.000000000000000,Khulna,Jhenaidah,Shailkupa,Kancherkol,Kancherkol,4448056505,< 6,< 0.04,"0.03","0.041","94.7",< 0.008,< 0.02,< 0.008,"0.023","1.2","0.006","23.6","1.5",24.600000000000001,< 0.2,"20.5",< 0.2,"0.377",< 0.006,"0.014"
93861.2048348681,2616814.47814676,0,S98_02502,RIP1268,22/04/1998,23.611000000000001,89.021000000000001,"1996",STW,39.000000000000000,Khulna,Jhenaidah,Harinakunda,Daulatpur,Parbatpur,4441431723,"71",< 0.04,"0.02","0.122","131",< 0.008,< 0.02,< 0.008,"4.71","2.8","0.005","31.6","0.462",21.399999999999999,"0.5","16.9",< 0.2,"0.307",< 0.006,< 0.008
117384.262642752,2644137.30709328,0,S98_02503,RIP1275,22/04/1998,23.863000000000000,89.244000000000000,"1991",Tara,40.000000000000000,Khulna,Kushtia,Kumarkhali,"Paurashova, W04",Durgapur,4507170273,< 6,< 0.04,"0.02","0.084","119",< 0.008,< 0.02,< 0.008,"0.025","1.1","0.004","32.6","0.474",36.700000000000003,"0.2","17.7",< 0.2,"0.43",< 0.006,"0.014"
176102.340010839,2516190.54355354,0,S98_02504,RIP1285,31/03/1998,22.722000000000001,89.846999999999994,"1997",STW,18.000000000000000,Khulna,Bagerhat,Kachua (B),Dhopakhali,Kamarghati,4013828543,"59",< 0.04,"0.07","0.568","275",< 0.008,< 0.02,< 0.008,"11.2","7.6","0.005","76.6","0.145",236.000000000000000,"1.1","18","49.5","1.03",< 0.006,"0.026"
149243.156867374,2497712.31891677,0,S98_02505,RIP1286,01/04/1998,22.550000000000001,89.590000000000003,"1996",STW,18.000000000000000,Khulna,Bagerhat,Mongla,Buridanga,Bidyarbaondiraj,4015827216,< 6,"0.05","0.91","0.45","79.6",< 0.008,< 0.02,< 0.008,"2.88","31.6","0.009","76.8","0.306",988.000000000000000,"0.6","16.1","1.4","0.61","0.007","0.023"
156754.996133149,2560859.06798817,0,S98_02506,RIP1293,05/04/1998,23.120999999999999,89.649000000000001,"1974",STW,50.000000000000000,Khulna,Narail,Lohagara (N),Dighalia,Dighalia,4655207287,"152",< 0.04,"0.04","0.28","86.6",< 0.008,< 0.02,< 0.008,"3.04","10.6",< 0.003,"32.9","0.105",24.199999999999999,"1.8","15.5",< 0.2,"0.435",< 0.006,"0.021"
132214.66603947,2613356.05496622,0,S98_02507,RIP1294,04/04/1998,23.588999999999999,89.397000000000006,"1978",STW,50.000000000000000,Khulna,Magura,Sreepur (M),Sreepur,Madanpur,4559584563,< 6,< 0.04,"0.05","0.123","88.3",< 0.008,< 0.02,< 0.008,"0.096","3","0.015","28.2","0.76",67.500000000000000,"0.7","17.6","0.7","0.406",< 0.006,"0.013"
80328.6639871524,2661375.42525558,0,S98_02508,RIP1313,22/04/1998,24.009000000000000,88.876000000000005,"1998",Tara,100.000000000000000,Khulna,Kushtia,Daulatpur (Ku),Daulatpur,Daulatpur,4503933337,< 6,< 0.04,"0.02","0.126","115",< 0.008,< 0.02,< 0.008,"0.691","3.9","0.005","27.8","1.1",16.500000000000000,< 0.2,"18.1","0.6","0.356",< 0.006,"0.011"
118332.46244292,2633682.91652493,0,S98_02509,RIP1334,21/04/1998,23.768999999999998,89.256000000000000,"1989",STW,39.000000000000000,Khulna,Kushtia,Khoksa,Khoksa,Bhabanipur,4506347138,< 6,< 0.04,"0.03","0.054","97","0.036","0.72",< 0.008,"8.43","1.3","0.005","33.3","1.01",41.700000000000003,"0.4","18","1.4","0.458","0.008","0.011"
93702.7710403872,2661988.19055868,0,S98_02510,RIP1341,22/04/1998,24.018000000000001,89.007000000000005,"1989",STW,39.000000000000000,Khulna,Kushtia,Bheramara,Bahirchar,Bahirchar west,4501527094,< 6,< 0.04,"0.03","0.121","68.7",< 0.008,< 0.02,< 0.008,"0.082","2.6",< 0.003,"16.4","0.898",14.199999999999999,< 0.2,"13.2","4.6","0.179",< 0.006,"0.011"
147395.287079546,2555421.20664172,0,S98_02511,RIP1353,04/05/1998,23.070000000000000,89.558999999999997,"1998",STW,63.000000000000000,Khulna,Narail,Kalia,Chanchari,Banagram,4652831146,< 6,< 0.04,"0.08","0.071","99.1","0.036",< 0.02,< 0.008,"0.059","1.8","0.029","43.2","1.43",598.000000000000000,"0.5","16.1","2","0.541","0.006","0.02"
87538.6315161891,2562500.3088004,0,S98_02512,RIP1354,12/04/1998,23.120000000000001,88.974000000000004,"1963",STW,22.000000000000000,Khulna,Jessore,Sharsha,Nizampur,Amtala,4419069014,"54",< 0.04,"0.02","0.117","78.1",< 0.008,< 0.02,< 0.008,"2.9","2.5",< 0.003,"18.7","0.379",9.199999999999999,"1","13.8",< 0.2,"0.22",< 0.006,< 0.008
111743.822704178,2538109.14948053,0,S98_02513,RIP1362,13/04/1998,22.905999999999999,89.215999999999994,"1985",STW,49.000000000000000,Khulna,Jessore,Keshabpur,Keshabpur,Altapol,4413828014,"166",< 0.04,"0.07","0.236","82.5",< 0.008,< 0.02,< 0.008,"3.9","4.6","0.004","29.8","0.039",52.700000000000003,"1.3","18.9",< 0.2,"0.378",< 0.006,"0.008"
68593.1546363195,2616652.31744022,0,S98_02514,RIP1378,16/04/1998,23.603000000000002,88.774000000000001,"1996",STW,40.000000000000000,Khulna,Chuadanga,Damurhuda,Damurhuda,Dasami,4183111318,"50",< 0.04,"0.02","0.244","111",< 0.008,< 0.02,< 0.008,"4.56","3.3","0.004","24.1","0.472",24.399999999999999,"0.5","13.9","1.2","0.323",< 0.006,< 0.008
78543.6712935905,2624686.1925793,0,S98_02515,RIP1386,17/04/1998,23.678000000000001,88.869000000000000,"1983",STW,39.000000000000000,Khulna,Chuadanga,Chuadanga Sadar,Mominpur,Boalmari,4182359211,"41",< 0.04,"0.01","0.157","86.9",< 0.008,< 0.02,< 0.008,"2.08","3.6",< 0.003,"15.8","0.5",9.100000000000000,"0.2","11.7",< 0.2,"0.193",< 0.006,"0.01"
65096.4498813225,2636517.41781928,0,S98_02516,RIP1392,18/04/1998,23.780999999999999,88.733999999999995,"1994",STW,39.000000000000000,Khulna,Meherpur,Gangni,Dhankhola,Chitla,4574721328,"33",< 0.04,"0.02","0.234","114",< 0.008,< 0.02,< 0.008,"3.23","9.3",< 0.003,"22","0.62",11.300000000000001,"0.5","12.3","14.6","0.278",< 0.006,"0.009"
113691.435398743,2593308.93886858,0,S98_02517,RIP1399,19/04/1998,23.404000000000000,89.221000000000004,"1997",STW,49.000000000000000,Khulna,Jhenaidah,Kaliganj (J),Kola,Khalkula,4443347528,"55",< 0.04,"0.05","0.095","97.9",< 0.008,< 0.02,< 0.008,"6.16","3.3",< 0.003,"37.7","0.292",37.700000000000003,"0.9","18.5",< 0.2,"0.5",< 0.006,"0.01"
146046.267731569,2567763.40681735,0,S98_02518,RIP1416,05/04/1998,23.181000000000001,89.543000000000006,"1969",STW,54.000000000000000,Khulna,Narail,Narail Sadar,Auria,Taltala,4657606928,"198",< 0.04,"0.13","0.141","72.9",< 0.008,< 0.02,< 0.008,"5.92","2.7","0.004","33.8","0.168",344.000000000000000,"0.7","13.8",< 0.2,"0.441",< 0.006,"0.111"
93091.7783325866,2577883.73682355,0,S98_02519,RIP1417,12/04/1998,23.260000000000002,89.024000000000001,"1993",DTW,118.000000000000000,Khulna,Jessore,Chaugachha,Chaugachha,Chaugachha,4411108246,"49",< 0.04,"0.02","0.122","75.4",< 0.008,< 0.02,< 0.008,"1.68","2.6","0.005","17.9","0.171",8.400000000000000,"0.6","14.6",< 0.2,"0.242",< 0.006,"0.019"
113344.016796123,2544391.61622202,0,S98_02520,RIP1426,13/04/1998,22.963000000000001,89.230000000000004,"1993",STW,67.000000000000000,Khulna,Jessore,Manirampur,Shyamkur,Aminpur,4416194012,"168",< 0.04,"0.06","0.406","127",< 0.008,< 0.02,< 0.008,"3.7","8.2","0.005","60.7","0.099",41.500000000000000,"1.1","18.3",< 0.2,"0.762",< 0.006,< 0.008
132324.003522423,2572643.83365437,0,S98_02521,RIP1435,14/04/1998,23.222000000000001,89.408000000000001,"1984",STW,50.000000000000000,Khulna,Jessore,Bagher Para,Dohakula,Mamudanipur,4410947669,"152",< 0.04,"0.03","0.226","106",< 0.008,< 0.02,< 0.008,"3.93","7","0.003","25.2","0.262",20.899999999999999,"1","15.4",< 0.2,"0.407",< 0.006,< 0.008
86259.4293257502,2633565.56428466,0,S98_02522,RIP1443,16/04/1998,23.760000000000002,88.941999999999993,"1982",DTW,82.000000000000000,Khulna,Chuadanga,Alamdanga,Paurashava W01,Gobindapur,4180767510,"35",< 0.04,"0.02","0.129","91.7",< 0.008,< 0.02,< 0.008,"0.559","3.5","0.004","18.8","0.723",9.900000000000000,"0.4","15.2","0.7","0.25",< 0.006,"0.223"
82519.1443127483,2588388.49942057,0,S98_02523,RIP1457,19/04/1998,23.352000000000000,88.918000000000006,"1995",DTW,123.000000000000000,Khulna,Jhenaidah,Moheshpur,Pourasava w02,Moheshpur,4447159663,"74",< 0.04,"0.01","0.124","78.6",< 0.008,< 0.02,< 0.008,"1.12","3.2",< 0.003,"15.3","0.184",8.900000000000000,"0.8","14.7","6.7","0.224",< 0.006,"0.12"
53042.3671581477,2623338.64934361,0,S98_02524,RIP1458,18/04/1998,23.658999999999999,88.620000000000005,"1979",STW,39.000000000000000,Khulna,Meherpur,Meherpur Sadar,Paurashava W07,Meherpur,4578772,"72",< 0.04,"0.05","0.196","122",< 0.008,< 0.02,< 0.008,"3.92","3.6",< 0.003,"48.5","0.639",22.500000000000000,"0.8","12.7","0.6","0.49",< 0.006,"0.021"
106230.597464885,2601495.55185748,0,S98_02525,RIP1475,20/04/1998,23.475999999999999,89.146000000000001,"1996",Tara,47.000000000000000,Khulna,Jhenaidah,Jhenaidah Sadar,Maharajpur,Bishykhali,4441958181,< 6,< 0.04,"0.03","0.038","87",< 0.008,< 0.02,< 0.008,"0.056","1.2",< 0.003,"33.8","1.15",20.300000000000001,"0.4","20.3",< 0.2,"0.409",< 0.006,"0.029"
101172.652547845,2652012.18086258,0,S98_02526,RIP1481,21/04/1998,23.930000000000000,89.082999999999998,"1994",Tara,37.000000000000000,Khulna,Kushtia,Kushtia Sadar,Barakhada,Barakhada,4507925119,< 6,< 0.04,"0.05","0.11","112",< 0.008,< 0.02,< 0.008,"0.059","2.1","0.006","24.7","0.887",27.600000000000001,"0.2","17.9",< 0.2,"0.385",< 0.006,"0.014"
250667.087307808,2473571.81620569,0,S98_02527,RIP1525,30/04/1998,22.350000000000001,90.578999999999994,"1992",DTW,283.000000000000000,Barisal,Patuakhali,Dashmina,Baharampur,Baharampur,1785221076,< 6,< 0.04,"0.19","0.049","19.1",< 0.008,< 0.02,< 0.008,"0.134","3.8",< 0.003,"11.9","0.036",128.000000000000000,"0.7","10.5","0.3","0.21",< 0.006,< 0.008
208702.097884989,2543018.72489212,0,S98_02528,RIP1531,27/04/1998,22.969999999999999,90.159000000000006,"1995",DTW,237.000000000000000,Barisal,Barisal,Agailjhara,Bakal,Manasi phulasri,1060215588,< 6,< 0.04,"0.6","0.069","16.8",< 0.008,< 0.02,< 0.008,"0.297","3","0.008","7.46","0.049",303.000000000000000,"0.6","13.5",< 0.2,"0.127",< 0.006,"0.011"
249442.412676236,2480682.21489629,0,S98_02529,RIP1549,30/04/1998,22.414000000000001,90.566000000000003,"1994",DTW,322.000000000000000,Barisal,Patuakhali,Bauphal,Daspara,Daspara,1783835445,< 6,< 0.04,"0.26","0.007","6.3",< 0.008,< 0.02,< 0.008,"0.105","2.6","0.004","3.94","0.027",153.000000000000000,"0.6","8.85","0.2","0.0738",< 0.006,< 0.008
226262.704333742,2474869.88136747,0,S98_02530,RIP1556,01/05/1998,22.358000000000001,90.341999999999999,"1998",HTW,17.000000000000000,Barisal,Patuakhali,Patuakhali Sadar,Paurashava w03,Thanapara,1789575710,< 6,"0.09","0.92","0.202","168","0.008",< 0.02,"0.029","4.67","42.5","0.011","260","0.255",2640.000000000000000,"4","16.8","339","1.49","0.011","0.044"
187431.967421466,2440466.58187838,0,S98_02531,RIP1565,03/05/1998,22.041000000000000,89.971999999999994,"1997",STW,12.000000000000000,Barisal,Barguna,Patharghata,Patharghata,Patharghata,1048571841,"11",< 0.04,"1.06","0.029","21.2",< 0.008,< 0.02,< 0.008,"1.66","20.9","0.007","20.3","0.123",561.000000000000000,"3.9","14.8","225","0.157",< 0.006,"0.039"
197889.487055357,2505101.76055296,0,S98_02532,RIP1573,05/05/1998,22.626000000000001,90.061000000000007,"1990",DTW,256.000000000000000,Barisal,Pirojpur,Kawkhali,Kawkhali,Uzialkhan,1794747994,< 6,< 0.04,"0.97","0.069","15.3",< 0.008,< 0.02,< 0.008,"0.194","3.1","0.006","6.94","0.021",370.000000000000000,"0.3","9.28","2.6","0.166",< 0.006,< 0.008
213281.350285092,2475215.39017333,0,S98_02533,RIP1593,30/04/1998,22.359000000000002,90.215999999999994,"1995",DTW,299.000000000000000,Barisal,Patuakhali,Mirzaganj,Deuli SubidkhaIi,Pas. Subidkhali,1787627760,< 6,< 0.04,"0.54","0.018","5.94",< 0.008,< 0.02,< 0.008,"0.08","3.3","0.004","4.62","0.016",258.000000000000000,"0.9","8.73","0.5","0.0712",< 0.006,< 0.008
209042.052192904,2430078.58759916,0,S98_02534,RIP1601,02/05/1998,21.951000000000001,90.183000000000007,"1990",DTW,299.000000000000000,Barisal,Patuakhali,Kalapara,Nilganj,Pakhimara,1786671952,< 6,< 0.04,"1.04","0.015","4.36",< 0.008,< 0.02,< 0.008,"0.122","3.3","0.005","3.66","0.01",341.000000000000000,"1.4","8.88","1.5","0.0512","0.006","0.008"
199289.159040009,2433696.70054115,0,S98_02535,RIP1608,03/05/1998,21.981999999999999,90.087999999999994,"1980",DTW,306.000000000000000,Barisal,Barguna,Amtali,Barabagi,Barabagi,1040939085,< 6,< 0.04,"1.24","0.019","5.32",< 0.008,< 0.02,< 0.008,"0.176","3.8","0.003","4.87","0.011",427.000000000000000,"2.1","8.62","0.9","0.073",< 0.006,< 0.008
208248.034255418,2481626.48060825,0,S98_02536,RIP1617,04/05/1998,22.416000000000000,90.165999999999997,"1995",DTW,289.000000000000000,Barisal,Barguna,Betagi,Betagi,Betagi,1044711151,< 6,< 0.04,"0.55","0.076","17.1",< 0.008,< 0.02,< 0.008,"0.189","6.5","0.006","15","0.067",479.000000000000000,"0.6","9",< 0.2,"0.217",< 0.006,< 0.008
237323.548009802,2554237.69515248,0,S98_02537,RIP1653,12/05/1998,23.076000000000001,90.436000000000007,"1978",STW,35.000000000000000,Dhaka,Shariatpur,Gosairhat,Idilpur,Dhipur,3863635460,"248","0.04","0.28","0.042","36.4",< 0.008,< 0.02,< 0.008,"1.2","8.5","0.004","30.2","0.133",100.000000000000000,"1.6","15.1","0.5","0.235",< 0.006,"0.011"
233695.780006485,2463549.25117608,0,S98_02538,RIP1661,02/05/1998,22.257000000000001,90.415999999999997,"1996",DTW,300.000000000000000,Barisal,Patuakhali,Galachipa,Chiknikandi,Khadijoar,1785750573,< 6,< 0.04,"0.31","0.022","6.01",< 0.008,< 0.02,< 0.008,"0.078","2.2","0.004","2.94","0.01",167.000000000000000,"0.5","9.39","1.9","0.0807",< 0.006,"0.011"
200104.384306394,2454738.94787804,0,S98_02539,RIP1665,03/05/1998,22.172000000000001,90.091999999999999,"1995",DTW,302.000000000000000,Barisal,Barguna,Barguna Sadar,Badarkhali,Kumrakhali,1042819638,< 6,< 0.04,"0.64","0.015","5.09",< 0.008,< 0.02,< 0.008,"0.318","3.2","0.004","3.83","0.012",263.000000000000000,"1.7","8.85","1","0.0623",< 0.006,< 0.008
200806.44954208,2469798.67377145,0,S98_02540,RIP1671,04/05/1998,22.308000000000000,90.096000000000004,"1984",DTW,285.000000000000000,Barisal,Barguna,Bamna,Bamna,Shafipur,1041923943,< 6,< 0.04,"0.71","0.027","4.96",< 0.008,< 0.02,< 0.008,"0.142","3.6","0.003","4.5","0.012",279.000000000000000,"1.5","8.57","1.2","0.0626",< 0.006,< 0.008
198206.119425942,2489799.64214641,0,S98_02541,RIP1677,05/05/1998,22.488000000000000,90.066999999999993,"1996",STW,22.000000000000000,Barisal,Pirojpur,Bhandaria,Bhandaria,Lakshmipura,1791411537,< 6,< 0.04,"0.13","0.064","43.4",< 0.008,< 0.02,< 0.008,"0.971","12.5","0.003","30","0.149",120.000000000000000,"0.4","19","0.8","0.256",< 0.006,"0.014"
190958.102862156,2493047.07454461,0,S98_02542,RIP1682,06/05/1998,22.515999999999998,89.995999999999995,"1994",STW,15.000000000000000,Barisal,Pirojpur,Indurkani,Parerhat,Hognabunia,1793843582,< 6,"0.06","0.55","0.128","72.2",< 0.008,< 0.02,< 0.008,"5.4","21","0.013","93.4","0.086",880.000000000000000,"5.2","28.9","2.2","0.583","0.008","0.02"
206714.84196771,2498501.73132104,0,S98_02543,RIP1692,07/05/1998,22.568000000000001,90.147999999999996,"1979",STW,12.000000000000000,Barisal,Jhalakati,Rajapur,Rajapur,Rajapur,1428454842,"17",< 0.04,"0.24","0.025","35",< 0.008,< 0.02,< 0.008,"0.985","10.2","0.005","35.7","0.068",295.000000000000000,"3.7","23.6","0.6","0.257",< 0.006,"0.015"
215417.657215612,2507092.92391752,0,S98_02544,RIP1699,09/05/1998,22.646999999999998,90.230999999999995,"1996",STW,15.000000000000000,Barisal,Jhalakati,Nalchity,Nathullabad,Lakshankati,1427363537,"16","0.19","0.14","0.07","47.3",< 0.008,< 0.02,< 0.008,"4.59","7.5",< 0.003,"30.6","0.366",89.599999999999994,"3","25.9","0.5","0.252",< 0.006,"0.011"
210156.382628904,2506305.1774279,0,S98_02545,RIP1708,07/05/1998,22.638999999999999,90.180000000000007,"1992",DTW,306.000000000000000,Barisal,Jhalakati,Jhalakati Sadar,Gabkhan Dhansiri,Gabkhan,1424028357,"7",< 0.04,"0.7","0.046","11.9",< 0.008,< 0.02,< 0.008,"0.195","3.1","0.007","6.04","0.019",314.000000000000000,"0.7","9.8","1.6","0.131",< 0.006,< 0.008
204201.037158034,2480151.76515129,0,S98_02546,RIP1719,09/05/1998,22.402000000000001,90.126999999999995,"1995",STW,13.000000000000000,Barisal,Jhalakati,Kathalia,Kathalia,Kathalia,1424363529,< 6,"0.06","0.58","0.032","6.89",< 0.008,< 0.02,< 0.008,"0.43","5.8",< 0.003,"5.23","0.039",339.000000000000000,"7.1","14.6","3.6","0.046","0.009",< 0.008
238263.837246859,2561091.56092804,0,S98_02547,RIP1738,12/05/1998,23.138000000000002,90.444000000000003,"1984",STW,63.000000000000000,Dhaka,Shariatpur,Damudya,Damudya,Dahshin Damudya,3862511331,"77",< 0.04,"0.21","0.188","44.9",< 0.008,< 0.02,< 0.008,"2.31","13.8","0.007","53.6","0.122",321.000000000000000,"4.3","29.9","0.9","0.389",< 0.006,"0.022"
247552.466371457,2571014.8106417,0,S98_02548,RIP1759,12/05/1998,23.228999999999999,90.533000000000001,"1995",STW,27.000000000000000,Dhaka,Shariatpur,Bhedarganj,Sakhipura,Char Sakipura,3861486273,"30",< 0.04,"0.04","0.113","119",< 0.008,< 0.02,< 0.008,"0.516","4.5",< 0.003,"26.6","0.658",12.400000000000000,"0.3","15.9","8","0.395",< 0.006,"0.01"
